CC ID #,LIMS #,Package,Tests,CoA Due Date,Source Harvest(s),Source Package(s),Item,Category,Item Strain,Shipped Quantity,Gross Weight,Notes,THC Target,CBD Target,Unnamed: 15,Unnamed: 13,Unnamed: 14,CC ID  #,LIMS  #,Shipped Qty.,Gross Wgt.,Unnamed: 9
Field Balance: plz 4497,,,,,,,,,,,,,,,,,,,,,,
.19576,176293.0,1A4070100003E1D000002725,"TERPS, DPM",2025-06-03,Pineapple Kush |3.17| 04222025,1A4070100003E1D000002721,M00000476108: Pineapple Kush - A Bud,Bulk Flower/Buds,Pineapple Kush,34.0,,,,-,,,,,,,,
.19577,176294.0,1A4070100003E1D000002726,"DPM, TERPS",2025-06-03,Pineapple Kush |3.17| 04222025,1A4070100003E1D000002722,M00000476109: Pineapple Kush - B Bud,Bulk Flower/Buds,Pineapple Kush,34.0,,,,-,,,,,,,,
.19578,176295.0,1A4070100003E1D000002727,"DPM, TERPS",2025-06-03,Pineapple Kush |3.17| 04222025,1A4070100003E1D000002723,M00000476109: Pineapple Kush - B Bud,Bulk Flower/Buds,Pineapple Kush,19.0,,,,-,,,,,,,,
.19579,176296.0,1A4070100003E1D000002728,"TERPS, PPM",2025-06-02,Pineapple Kush |3.17| 04222025,1A4070100003E1D000002724,M00000492415: Pineapple Kush - Trim,Bulk Flower/Buds,Pineapple Kush,38.0,,,,-,,,,,,,,
.19580,176297.0,1A4070100003E1D000002733,"TERPS, DPM",2025-06-03,Neon Flamingo |3.17| 04232025,1A4070100003E1D000002729,M00001197001: Neon Flamingo - A Buds,Bulk Flower/Buds,Neon Flamingo,34.0,,,,-,,,,,,,,
.19581,176298.0,1A4070100003E1D000002734,"DPM, TERPS",2025-06-03,Neon Flamingo |3.17| 04232025,1A4070100003E1D000002730,M00001214801: Neon Flamingo - B Buds,Bulk Flower/Buds,Neon Flamingo,34.0,,,,-,,,,,,,,
.19582,176299.0,1A4070100003E1D000002735,"DPM, TERPS",2025-06-03,Neon Flamingo |3.17| 04232025,1A4070100003E1D000002731,M00001214801: Neon Flamingo - B Buds,Bulk Flower/Buds,Neon Flamingo,8.0,,,,-,,,,,,,,
.19583,176300.0,1A4070100003E1D000002736,"TERPS, PPM",2025-06-02,Neon Flamingo |3.17| 04232025,1A4070100003E1D000002732,M00001196903: Neon Flamingo - Trim,Bulk Flower/Buds,Neon Flamingo,32.0,,,,-,,,,,,,,
.19584,176301.0,1A4070100003E1D000002741,"TERPS, DPM",2025-06-03,GG#69 |3.17| 04212025,1A4070100003E1D000002737,M00000954708: GG #69 A Buds,Bulk Flower/Buds,GG #69,34.0,,,,-,,,,,,,,
.19585,176302.0,1A4070100003E1D000002742,"DPM, TERPS",2025-06-03,GG#69 |3.17| 04212025,1A4070100003E1D000002738,M00000954603: GG #69 B Buds,Bulk Flower/Buds,GG #69,34.0,,,,-,,,,,,,,
.19586,176303.0,1A4070100003E1D000002744,"TERPS, PPM",2025-06-02,GG#69 |3.17| 04212025,1A4070100003E1D000002740,M00000841306: GG #69 - Trim,Shake/Trim,,25.0,,,,-,,,,,,,,
.19587,176304.0,1A4070100003E1D000002746,R&D POT,2025-06-02,3.17 Blue Cloud,1A4070100003E1D000002745,M00001214707: Blue Clouds,Bulk Flower/Buds,Blue Clouds,6.0,,Pheno,,-,,,,,,,,
.19588,176305.0,1A4070100003E1D000002748,R&D POT,2025-06-02,3.17 Bazooka,1A4070100003E1D000002747,M00001214705: Bazooka,Bulk Flower/Buds,Bazooka,6.0,,Pheno,,-,,,,,,,,
.19589,176306.0,1A4070100003E1D000002752,R&D POT,2025-06-02,3.17 Lemon Sour Diesel,1A4070100003E1D000002749,M00001214804: Lemon Sour Diesel,Bulk Flower/Buds,Lemon Sour Diesel,6.0,,Pheno,,-,,,,,,,,
.19590,176307.0,1A4070100003E1D000002753,R&D POT,2025-06-02,3.17 Lemon Sour Diesel,1A4070100003E1D000002750,M00001214804: Lemon Sour Diesel,Bulk Flower/Buds,Lemon Sour Diesel,6.0,,Pheno,,-,,,,,,,,
.19591,176308.0,1A4070100003E1D000002754,R&D POT,2025-06-02,3.17 Lemon Sour Diesel,1A4070100003E1D000002751,M00001214804: Lemon Sour Diesel,Bulk Flower/Buds,Lemon Sour Diesel,6.0,,Pheno,,-,,,,,,,,
.19592,176309.0,1A4070100003E1D000002743,"DPM, TERPS",2025-06-03,GG#69 |3.17| 04212025,1A4070100003E1D000002739,M00000954603: GG #69 B Buds,Bulk Flower/Buds,GG #69,6.0,,,-,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/29/2025  Farmaceutical RX  Manifest   0001279116 / Confident Cannabis Order # 2505NCTL2382,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 06/03/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: plb 2129,,,,,,,,,,,,,,,,,,,,,,
.19528,176245.0,1A40703000027D9000061279,"TERPS, SBPNPT",2025-06-03,20250205H101,1A40703000027D9000061238,M00000949803: Gelonade - Live Resin - Sativa,Bulk Concentrate,,4.2,,"76.3%
Concentrate",76.3%,-,,,,,,,,
.19529,176246.0,1A40703000027D9000061280,"TERPS, SBPNPT",2025-06-03,"20250130H103, 20250203H101",1A40703000027D9000061237,M00000651603: Black Afghan - Concentrate - Indica,Bulk Concentrate,,4.2,,"76.3%
Concentrate",76.3%,-,,,,,,,,
.19530,176247.0,1A40703000027D9000061281,"TERPS, SBPNPT",2025-06-03,"20240620H101, 20240718H101, 20241120H102, 20241219H102, 20250115H101, 20250116H101",1A40703000027D9000061239,M00000847506: Afternoon Delight - Live Concentrate - Hybrid,Bulk Concentrate,,4.2,,"76.3%
Concentrate",76.3%,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/29/2025  GTI Ohio Processing  Manifest   0001279127 / Confident Cannabis Order # 2505NCTL2373,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 06/03/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: koh 4870,,,,,,,,,,,,,,,,,,,,,,
.19512,176229.0,1A4070100002B5F000011049,"MICRO to DPM, TERPS",2025-06-03,05.14.25F1 DelphiDiesel,1A4070100002B5F000011044,M00000997522: Delphi Diesel Flower Smalls,Bulk Flower/Buds,Delphi Diesel,23.0,,ES,-,-,,,,,,,,
.19513,176230.0,1A4070100002B5F000011050,"MICRO to DPM, TERPS",2025-06-03,05.14.25F1 DelphiDiesel,1A4070100002B5F000011045,M00000997522: Delphi Diesel Flower Smalls,Bulk Flower/Buds,Delphi Diesel,23.0,,ES,-,-,,,,,,,,
.19514,176231.0,1A4070100002B5F000011051,"MICRO to DPM, TERPS",2025-06-03,05.14.25F1 DelphiDiesel,1A4070100002B5F000011046,M00000997522: Delphi Diesel Flower Smalls,Bulk Flower/Buds,Delphi Diesel,22.0,,ES,-,-,,,,,,,,
.19515,176232.0,1A4070100002B5F000011052,"MICRO to DPM, TERPS",2025-06-03,05.14.25F1 DelphiDiesel,1A4070100002B5F000011047,M00000997522: Delphi Diesel Flower Smalls,Bulk Flower/Buds,Delphi Diesel,23.0,,ES,-,-,,,,,,,,
.19516,176233.0,1A4070100002B5F000011053,"MICRO to DPM, TERPS",2025-06-03,05.14.25F1 DelphiDiesel,1A4070100002B5F000011048,M00000997522: Delphi Diesel Flower Smalls,Bulk Flower/Buds,Delphi Diesel,25.0,,ES,-,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/29/2025  Curaleaf  Manifest   0001279128 / Confident Cannabis Order # 2505NCTL2370,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 06/03/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: pln 9038,,,,,,,,,,,,,,,,,,,,,,
.19604,176321.0,1A4071500002A97000002912,"TERPS, DPM",2025-06-03,Hella Jelly 5/5/25 (Yellow),1A4071500002A97000003980,M00001214704: Bulk Flower - Hella Jelly,Bulk Flower/Buds,Hella Jelly,34.0,,Duplicate,-,-,,,,,,,,
.19605,176322.0,1A4071500002A97000002913,PPM,2025-06-02,Hella Jelly 5/5/25 (Yellow),1A4071500002A97000003981,M00001214706: Bulk Shake/Trim - Hella Jelly,Shake/Trim (By Strain),Hella Jelly,48.6,,,-,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/29/2025  Certified Cultivators  Manifest   0001279133 / Confident Cannabis Order # 2505NCTL2385,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 06/03/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: plz 4519,,,,,,,,,,,,,,,,,,,,,,
.19612,176329.0,1A4070300002CED000000271,"DPM, TERPS",2025-06-03,2025.04.29SSB62,1A4070300002CED000000262,M00000899827: Bulk Flower - Buds - Strawberry Banana x Mega Sour OG #62,Bulk Flower/Buds,Strawberry Banana x Mega Sour OG #62,31.0,,,-,-,,,,,,,,
.19613,176330.0,1A4070300002CED000000272,"DPM, TERPS",2025-06-03,2025.04.29SSB62,1A4070300002CED000000263,M00000899827: Bulk Flower - Buds - Strawberry Banana x Mega Sour OG #62,Bulk Flower/Buds,Strawberry Banana x Mega Sour OG #62,26.0,,,-,-,,,,,,,,
.19614,176331.0,1A4070300002CED000000273,PPM,2025-06-02,2025.04.29SSB62,1A4070300002CED000000264,M00000899728: Bulk Shake/Trim - Trim - Strawberry Banana x Mega Sour OG #62,Shake/Trim (By Strain),Strawberry Banana x Mega Sour OG #62,49.0,,,,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/29/2025  GreenLeaf Gardens  Manifest   0001279143 / Confident Cannabis Order # 2505NCTL2388,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 06/03/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: jkh 9936,,,,,,,,,,,,,,,,,,,,,,
.19609,176326.0,1A4070300001069000017614,"TERPS, PPPT",2025-06-03,"190415H, 190423H, 2019-04-30-Internal Testing-H, 8"" Bagel 10-4-23 GH2 H96, 8"" Bagel 2-1-23 F2 H78, 8"" Bagel 6-1-23 GH2 H87, Alien Starfighter 10-28-22 F1 H68, Alien Starfighter 11-23-22 F2 H72, Alien Starfighter 7-21-22 F2 H59, Alien Starfighter 8-25-22 F1 H62, Alien Starfighter OG 6-23-22 F1 H56, All Gas OG 8-21-23 F2 H92, All Gas OG 9-12-23 F1 H94, Animal Cookies 9-24-19, Animal Fire OG 11-24-21 GH3 H41, Animal Fire OG 12-9-21 GH4 H43, Animal Fire OG 2-14-22 GH4 H46, Animal Fire OG 2-24-22 GH1 H47, Animal Fire OG 3-2-21 H27, Animal Fire OG 3-23-21 H28, Animal Fire OG 4-13-21 H29, Animal Fire OG 5-4-2021 H30 GH2, Animal Fire OG 7-12-22 GH2 H60, Animal Fire OG 7-7-21 GH2 H33, Animal Fire OG 9-1-21 GH2 H36, Beach Cake 4-5-23 F2 H84, Bio Diesel 11-24-21 GH3 H41, Bio Diesel 5-4-2021 H30 GH2, Bio Diesel 7-8-20, Bio Diesel 8-24-21 FF GH2 H36, Bio Jesus 6-18-20, Black Passion 5-9-19, Bluberry Cookie 6-15-21 H32 GH1, Blue Blast 08.14.2019 Fl Rm 2, Blue Blast 08.30.2019 Harvest Fl Rm 1, Blu...",1A4070300001069000017249,M00000038046: Distillate/Terpene Blend,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77 ,-,,,,,,,,
.19610,176327.0,1A4070300001069000017615,"TERPS, PPPT",2025-06-03,"190415H, 190423H, 2019-04-30-Internal Testing-H, 8"" Bagel 10-4-23 GH2 H96, 8"" Bagel 2-1-23 F2 H78, 8"" Bagel 6-1-23 GH2 H87, Alien Starfighter 10-28-22 F1 H68, Alien Starfighter 11-23-22 F2 H72, Alien Starfighter 7-21-22 F2 H59, Alien Starfighter 8-25-22 F1 H62, Alien Starfighter OG 6-23-22 F1 H56, All Gas OG 8-21-23 F2 H92, All Gas OG 9-12-23 F1 H94, Animal Cookies 9-24-19, Animal Fire OG 11-24-21 GH3 H41, Animal Fire OG 12-9-21 GH4 H43, Animal Fire OG 2-14-22 GH4 H46, Animal Fire OG 2-24-22 GH1 H47, Animal Fire OG 3-2-21 H27, Animal Fire OG 3-23-21 H28, Animal Fire OG 4-13-21 H29, Animal Fire OG 5-4-2021 H30 GH2, Animal Fire OG 7-12-22 GH2 H60, Animal Fire OG 7-7-21 GH2 H33, Animal Fire OG 9-1-21 GH2 H36, Beach Cake 4-5-23 F2 H84, Bio Diesel 11-24-21 GH3 H41, Bio Diesel 5-4-2021 H30 GH2, Bio Diesel 7-8-20, Bio Diesel 8-24-21 FF GH2 H36, Bio Jesus 6-18-20, Black Passion 5-9-19, Bluberry Cookie 6-15-21 H32 GH1, Blue Blast 08.14.2019 Fl Rm 2, Blue Blast 08.30.2019 Harvest Fl Rm 1, Blu...",1A4070300001069000017250,M00000038046: Distillate/Terpene Blend,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77 ,-,,,,,,,,
.19611,176328.0,1A4070300001069000017616,"TERPS, PPPT",2025-06-03,"8"" Bagel 10-4-23 GH2 H96, 8"" Bagel 2-1-23 F2 H78, 8"" Bagel 6-1-23 GH2 H87, Alien Starfighter 10-28-22 F1 H68, Alien Starfighter 11-23-22 F2 H72, Alien Starfighter 7-21-22 F2 H59, Alien Starfighter 8-25-22 F1 H62, Alien Starfighter OG 6-23-22 F1 H56, All Gas OG 8-21-23 F2 H92, All Gas OG 9-12-23 F1 H94, Animal Fire OG 2-14-22 GH4 H46, Animal Fire OG 7-12-22 GH2 H60, Beach Cake 4-5-23 F2 H84, Bio Diesel 11-24-21 GH3 H41, Blue Domina 3-15-22 GH2 H48, Blue Domina 4-13-22 GH4 H52, Blue Domina 5-17-2022 GH2 H54, Blue Domina 7-13-21 FF GH3 H34, Blue Dream 11-15-22 GH1 H70, Blue Dream 11-30-22 GH2 H71, Blue Dream 6-2-22 GH3 H55, Blue Grease 5-17-22 GH2 H54, Blue Grease 9-2-22 GH4 H64, Blue Star 9-2-22 GH4 H64, Cannatonic 3-15-22 GH2 H48, Captain's Cake 10-29-20 H-22 (FF), Cherry Cookie Runtz 10-19-23 F2 H97, Cherry Cookie Runtz 11-15-23 F1 H99, Cherry Cookie Runtz 6-1-23 GH2 H87, Citrus Crush 6-2-22 GH3 H55, Cold Fusion #6, Color of Space 5-17-22 GH2 H54, Dark Ghost Train 1-17-23 GH1 H76, D...",1A4070300001069000017251,M00000038046: Distillate/Terpene Blend,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77 ,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/29/2025  Standard Wellness  Manifest   0001279148 / Confident Cannabis Order # 2505NCTL2387,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 06/03/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: koh 4870,,,,,,,,,,,,,,,,,,,,,,
.19593,176310.0,1A407030000332D000008870,"TERPS, PPPT",2025-06-03,"Apple Tartz|4.15|10292024, Black Garlic |8.14|12102024, Crippy |1..14|10022024, Ghost OG |1.14|09302024, Pineapple Kush|3.14|10162024, White Truffle|6.14|11052024",1A407030000332D000008869,M00001147107: Bulk D9 Sweet Wedding Cake Cart,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.19594,176311.0,1A407030000332D000008872,"TERPS, PPPT",2025-06-03,"Apple Tartz|4.15|10292024, Banana Kush |6.14|11072024, Black Garlic |8.14|12102024, Crippy |1..14|10022024, GG#4 |4.14|10222024., Ghost OG |1.14|09302024, Pineapple Kush|3.14|10162024, Platinum Banana OG |6.14|11062024, White Truffle|6.14|11052024",1A407030000332D000008871,M00001190403: Bulk D9 Ice Cream Cake,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.19595,176312.0,1A407030000332D000008873,SBMI,2025-06-02,"Apple Fritter |6.13|08282024, Chem Brulee |8.14|12092024, Motorbreath #15 |2.13|08072024, Pineapple Kush|3.14|10162024",1A407030000332D000008157,M00000237605: Bulk Distillate,Bulk Concentrate,,10.6,,"Blind Triplicate
Concentrate",Blind TRIP,-,,,,,,,,
.19596,176313.0,1A407030000332D000008874,SBMI,2025-06-02,"Chem Brulee |8.14|12092024, Milkbone|5.14|10302024, Milkbone|6.15| 01092025, Pineapple Kush|3.14|10162024, Red Berries|6.15| 01072025, Tahoe OG |8.14|11192024",1A407030000332D000008304,M00000237605: Bulk Distillate,Bulk Concentrate,,12.1,,"Blind Triplicate
Concentrate",Blind TRIP,-,,,,,,,,
.19597,176314.0,1A407030000332D000008875,SBMI,2025-06-02,"Ghost OG |1.13|07302024, Purple Ghost|4.15|12232024, Strawberry Float #7 |8.12|07022024",1A407030000332D000008742,M00000237605: Bulk Distillate,Bulk Concentrate,,9.6,,"Blind Duplicate
Concentrate",Blind DUP,-,,,,,,,,
.19598,176315.0,1A407030000332D000008877,PPPT,2025-06-03,"Banana Kush |6.14|11072024, Hot Sauce #9|6.15| 01092025, Hot Sauce |7.14|11102024",1A407030000332D000008876,M00000679306: Bulk Sour Blue Raspberry Gummies,Bulk Edible,,10.0,35.87,"15.714 mg/g
Gummy",15.714 mg/g,-,,,,,,,,
.19599,176316.0,1A407030000332D000008899,PPPT,2025-06-03,"Banana Kush |6.14|11072024, Hot Sauce #9|6.15| 01092025, Hot Sauce |7.14|11102024",1A407030000332D000008898,M00000704904: Bulk Pineapple Gummy,Bulk Edible,,10.0,33.63,"15.714 mg/g
Gummy",15.714 mg/g,-,,,,,,,,
.19600,176317.0,1A407030000332D000008901,PPPT,2025-06-03,"Apple Fritter |6.13|08282024, Black Garlic |2.14|10092024, Coal Creek Kush |1.14|10012024, Gary P |2.14|10102024, GMO |2.14|10082024, Neon Flamingo|3.14|10152024",1A407030000332D000008900,M00000521214: Bulk Key Lime Pie Chocolate Bars,Bulk Edible,,1.0,78.78,"2.75 mg/g
Chocolate",2.75 mg/g,-,,,,,,,,
.19601,176318.0,1A407030000332D000008903,PPPT,2025-06-03,"Black Garlic|4.13|08222024, Chem Brulee |5.13|08202024, Coal Creek Kush |1.13|07312024, Crippy |1.13|08022024, Crippy|2.15|12112024, Gary P|4.13|08212024, GG #4 |5.13|08222024, Ghost OG|2.15|12102024, Hot Sauce |7.12|07262024, Layer Cake |3.15|12182024, Milkbone|6.15| 01092025, Motorbreath #15 |2.13|08072024, Motorbreath #15 |5.13|08132024, Motorbreath #15 |8.12|07032024, Purple Ghost |7.12|07242024, Red Berries #1 |8.12|07022024, Red Berries|6.15| 01072025, Runtz |6.13|08272024, Strawberry Float #7 |2.13|08052024, Strawberry Float #7 |8.12|07022024, Tahoe OG |5.13|08132024, Tahoe OG |8.14|11192024, Walkabout |6.13|08292024, Wedding Cake |2.13|08082024, Wedding Cake|4.15|12262024",1A407030000332D000008902,M00001066506: Bulk Sour Apple Gummy,Bulk Edible,,10.0,37.18,"15.714 mg/g
Gummy",15.714 mg/g,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/29/2025  Farmaceutical RX  Manifest   0001279151 / Confident Cannabis Order # 2505NCTL2383,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 06/03/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: plb 2129,,,,,,,,,,,,,,,,,,,,,,
.19564,176281.0,1A407030000300D000012682,"TERPS, DPM",2025-06-03,Sticky Buns-042225-F9-180,1A407030000300D000012666,M00001045022: Sticky Buns Buds,Bulk Flower/Buds,Sticky Buns,26.0,,,,-,,,,,,,,
.19565,176282.0,1A407030000300D000012683,"TERPS, DPM",2025-06-03,Sour K-042825-F2-181,1A407030000300D000012667,M00001044822: Sour K Untrimmed Bulk,Bulk Flower/Buds,Sour K,22.0,,,,-,,,,,,,,
.19566,176283.0,1A407030000300D000012684,"TERPS, DPM",2025-06-03,Sour K-042825-F2-181,1A407030000300D000012668,M00001044822: Sour K Untrimmed Bulk,Bulk Flower/Buds,Sour K,22.0,,,,-,,,,,,,,
.19567,176284.0,1A407030000300D000012685,"TERPS, DPM",2025-06-03,Sour K-042825-F2-181,1A407030000300D000012669,M00001044822: Sour K Untrimmed Bulk,Bulk Flower/Buds,Sour K,22.0,,,,-,,,,,,,,
.19568,176285.0,1A407030000300D000012686,"TERPS, DPM",2025-06-03,Sour K-042825-F2-181,1A407030000300D000012671,M00001044822: Sour K Untrimmed Bulk,Bulk Flower/Buds,Sour K,22.0,,,,-,,,,,,,,
.19569,176286.0,1A407030000300D000012687,"TERPS, DPM",2025-06-03,Sour K-042825-F2-181,1A407030000300D000012672,M00001044822: Sour K Untrimmed Bulk,Bulk Flower/Buds,Sour K,22.0,,,,-,,,,,,,,
.19570,176287.0,1A407030000300D000012688,"TERPS, DPM",2025-06-03,Sour K-042825-F2-181,1A407030000300D000012673,M00001044822: Sour K Untrimmed Bulk,Bulk Flower/Buds,Sour K,22.0,,,,-,,,,,,,,
.19571,176288.0,1A407030000300D000012689,"TERPS, DPM",2025-06-03,Humboldt's Most Wanted-042825-F2-181,1A407030000300D000012674,M00000899826: Humboldt's Most Wanted Buds,Bulk Flower/Buds,Humboldt's Most Wanted,24.0,,,,-,,,,,,,,
.19572,176289.0,1A407030000300D000012690,"TERPS, DPM",2025-06-03,Humboldt's Most Wanted-042825-F2-181,1A407030000300D000012676,M00000899826: Humboldt's Most Wanted Buds,Bulk Flower/Buds,Humboldt's Most Wanted,24.0,,,,-,,,,,,,,
.19573,176290.0,1A407030000300D000012691,"TERPS, DPM",2025-06-03,Humboldt's Most Wanted-042825-F2-181,1A407030000300D000012678,M00000899826: Humboldt's Most Wanted Buds,Bulk Flower/Buds,Humboldt's Most Wanted,24.0,,,,-,,,,,,,,
.19574,176291.0,1A407030000300D000012692,"TERPS, DPM",2025-06-03,Humboldt's Most Wanted-042825-F2-181,1A407030000300D000012681,M00000899826: Humboldt's Most Wanted Buds,Bulk Flower/Buds,Humboldt's Most Wanted,24.0,,,,-,,,,,,,,
.19575,176292.0,1A407030000300D000012693,"TERPS, DPM",2025-06-03,SFV OG-042825-F2-181,1A407030000300D000012677,M00001045215: SFV OG Buds,Bulk Flower/Buds,SFV OG,24.0,,,,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/29/2025  Green Investment Partners  Manifest   0001279154 / Confident Cannabis Order # 2505NCTL2381,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 06/03/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: plb 2128,,,,,,,,,,,,,,,,,,,,,,
.19561,176278.0,1A4070300002F45000000014,"TERPS, NSPNPT",2025-06-03,"01-22-2025 - CAP Junk, 01-22-2025 - Ethos Chem OG #1, 01-31-2025 - CAP Junk, 01-31-2025 - SFV OG, 02-11-2025 - Lemon Kush #2, 02-11-2025 - SFV OG, 02-26-2025 - SFV OG, 03-04-2025 - Lemon Kush #2, 10-25-2024 - Zookies, 11-15-2024 - White Truffle Cheese #7",1A4070300002F45000000008,M00001170307: Rosin Hash Oil - Mixed strain,Bulk Concentrate,,4.2,,"60-70%
Concentrate",60-70%,-,,,,,,,,
.19562,176279.0,1A4070300002F45000000015,PPPT,2025-06-03,"Blue Boi 05/10/2024, Blue Boi 08/14/2024",1A4070300002F45000000013,M00000183605: Infused Coconut Oil,Bulk Concentrate,,10.0,,"22 mg/g Triplicate
Coconut Oil",22 mg/g,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/29/2025  Ancient Roots  Manifest   0001279159 / Confident Cannabis Order # 2505NCTL2379,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 06/03/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: plz 4520,,,,,,,,,,,,,,,,,,,,,,
.19548,176265.0,1A407030000189D000028962,PPPT,2025-06-03,"04.05.23F8WAFFLE, 091422F5BWHG, 12-13-23 Citron B C18, 12-13-23 Meadow Web C18, 12-13-23 Peace Train C18, 20220906H103, 20221109H104, 2023.12.01AS89, 20230105H102, 2024.02.26AS89, 22046-55-FIRE, 22214-63 CAKE, 22214-63 LDOS, 22256-65 FIRE, 22298-67 BLDS, 22298-67 YZUP, 22340-69 SOUR, 22340-69 STRW, 23038-72 92CK, 23038-72 GRLC, 23038-72 LOUD, 23060-73 92CK, 23060-73 NYFL, 23081-74 92CK, 23081-74 APES, 23081-74 BERT, 23081-74 LCKE, 23102-75 92CK, 23102-75 BLDS, 23111-76 BLDS, 23111-76 BUNS, 23111-76 NYFL, 23111-76 SHRM, 23111-76 SOUR, 23144-77 BLDS, 23144-77 BUNS, 23144-77 CHLZ, 23165-78 BERT, 23165-78 BUNS, 23165-78 FM95, 23185-79 DRIP, 23185-79 GUSH, 23185-79 SOUR, 23207-80 92CK, 23207-80 BEVR, 23207-80 BLDS, 23207-80 CAKE, 23207-80 DOSI, 23207-80 GFSD, 23207-80 GRLC, 23207-80 LOUD, 23207-80 RASP, 23207-80 SDAY, 23207-80 SHRM, 23207-80 SLRY, 23207-80 SOUR, 23207-80 STRW, 23228-81 92CK, 23228-81 GFSD, 23228-81 GMOB, 23228-81 JELY, 23228-81 MINT, 23250-82 DARK, 23250-82 GFSD, 23250-8...",1A407030000189D000028668,M00001071714: ORIA Dreamcatcher 10mg,Bulk Concentrate,,43.1,,"2.36-2.67 mg/g
Gummy",2.36-2.67 mg/g,-,,,,,,,,
